mac_cliente,mac_ap,banda,antena,rssi,date,time,client_index,block_index,timestamp_real,timeframe
176.197.89.188.18.183,0.66.104.213.240.0,0,0,-94.0,2018-11-15,15:05:00,32.0,26.0,2018-11-15 15:05:00,70
176.197.89.188.18.183,0.66.104.213.240.0,0,1,-92.0,2018-11-15,15:05:00,32.0,26.0,2018-11-15 15:05:00,70
176.197.89.188.18.183,0.66.104.213.240.0,1,0,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,70
176.197.89.188.18.183,0.66.104.213.240.0,1,1,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.106.167.16,0,0,-71.0,2018-11-15,15:05:00,32.0,26.0,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.106.167.16,0,1,-76.0,2018-11-15,15:05:00,32.0,26.0,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.106.167.16,1,0,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.106.167.16,1,1,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.125.172.128,0,0,-68.0,2018-11-15,15:05:00,32.0,26.0,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.125.172.128,0,1,-72.0,2018-11-15,15:05:00,32.0,26.0,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.125.172.128,1,0,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.125.172.128,1,1,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.127.67.64,0,0,-99.0,2018-11-15,15:05:00,32.0,26.0,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.127.67.64,0,1,-98.0,2018-11-15,15:05:00,32.0,26.0,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.127.67.64,1,0,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.127.67.64,1,1,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.127.103.160,0,0,-65.0,2018-11-15,15:05:00,32.0,26.0,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.127.103.160,0,1,-66.0,2018-11-15,15:05:00,32.0,26.0,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.127.103.160,1,0,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,70
176.197.89.188.18.183,44.208.45.127.103.160,1,1,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,70
208.49.105.108.196.213,0.66.104.213.240.0,0,0,-99.0,2018-11-15,15:05:00,43.0,1.0,2018-11-15 15:05:00,71
208.49.105.108.196.213,0.66.104.213.240.0,0,1,-99.0,2018-11-15,15:05:00,43.0,1.0,2018-11-15 15:05:00,71
208.49.105.108.196.213,0.66.104.213.240.0,1,0,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,71
208.49.105.108.196.213,0.66.104.213.240.0,1,1,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.106.167.16,0,0,-58.0,2018-11-15,15:05:00,43.0,1.0,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.106.167.16,0,1,-50.0,2018-11-15,15:05:00,43.0,1.0,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.106.167.16,1,0,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.106.167.16,1,1,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.125.172.128,0,0,-75.0,2018-11-15,15:05:00,43.0,1.0,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.125.172.128,0,1,-78.0,2018-11-15,15:05:00,43.0,1.0,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.125.172.128,1,0,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.125.172.128,1,1,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.127.67.64,0,0,-74.0,2018-11-15,15:05:00,43.0,1.0,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.127.67.64,0,1,-69.0,2018-11-15,15:05:00,43.0,1.0,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.127.67.64,1,0,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.127.67.64,1,1,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.127.103.160,0,0,-86.0,2018-11-15,15:05:00,43.0,1.0,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.127.103.160,0,1,-89.0,2018-11-15,15:05:00,43.0,1.0,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.127.103.160,1,0,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,71
208.49.105.108.196.213,44.208.45.127.103.160,1,1,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,71
240.154.81.24.95.180,0.66.104.213.240.0,0,0,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
240.154.81.24.95.180,0.66.104.213.240.0,0,1,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
240.154.81.24.95.180,0.66.104.213.240.0,1,0,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
240.154.81.24.95.180,0.66.104.213.240.0,1,1,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.106.167.16,0,0,-72.0,2018-11-21,11:05:00,50.0,1.0,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.106.167.16,0,1,-74.0,2018-11-21,11:05:00,50.0,1.0,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.106.167.16,1,0,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.106.167.16,1,1,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.125.172.128,0,0,-85.0,2018-11-21,11:05:00,50.0,1.0,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.125.172.128,0,1,-89.0,2018-11-21,11:05:00,50.0,1.0,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.125.172.128,1,0,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.125.172.128,1,1,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.127.67.64,0,0,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.127.67.64,0,1,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.127.67.64,1,0,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.127.67.64,1,1,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.127.103.160,0,0,-74.0,2018-11-21,11:05:00,50.0,1.0,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.127.103.160,0,1,-78.0,2018-11-21,11:05:00,50.0,1.0,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.127.103.160,1,0,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
240.154.81.24.95.180,44.208.45.127.103.160,1,1,-101.0,2018-11-21,11:05:00,,,2018-11-21 11:05:00,72
172.253.206.125.31.69,0.66.104.213.240.0,0,0,-97.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,0.66.104.213.240.0,0,1,-98.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,0.66.104.213.240.0,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,73
172.253.206.125.31.69,0.66.104.213.240.0,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.106.167.16,0,0,-49.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.106.167.16,0,1,-46.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.106.167.16,1,0,-66.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.106.167.16,1,1,-62.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.125.172.128,0,0,-77.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.125.172.128,0,1,-74.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.125.172.128,1,0,-64.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.125.172.128,1,1,-68.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.127.67.64,0,0,-99.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.127.67.64,0,1,-99.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.127.67.64,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.127.67.64,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.127.103.160,0,0,-71.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.127.103.160,0,1,-74.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.127.103.160,1,0,-79.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
172.253.206.125.31.69,44.208.45.127.103.160,1,1,-79.0,2018-11-15,11:05:00,31.0,4.0,2018-11-15 11:05:00,73
160.211.122.242.210.83,0.66.104.213.240.0,0,0,-93.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,0.66.104.213.240.0,0,1,-96.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,0.66.104.213.240.0,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,75
160.211.122.242.210.83,0.66.104.213.240.0,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.106.167.16,0,0,-43.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.106.167.16,0,1,-45.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.106.167.16,1,0,-48.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.106.167.16,1,1,-45.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.125.172.128,0,0,-60.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.125.172.128,0,1,-60.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.125.172.128,1,0,-65.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.125.172.128,1,1,-59.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.127.67.64,0,0,-98.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.127.67.64,0,1,-93.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.127.67.64,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.127.67.64,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.127.103.160,0,0,-92.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.127.103.160,0,1,-83.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.127.103.160,1,0,-88.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.211.122.242.210.83,44.208.45.127.103.160,1,1,-94.0,2018-11-27,11:05:00,27.0,4.0,2018-11-27 11:05:00,75
160.136.105.218.21.36,0.66.104.213.240.0,0,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,76
160.136.105.218.21.36,0.66.104.213.240.0,0,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,76
160.136.105.218.21.36,0.66.104.213.240.0,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,76
160.136.105.218.21.36,0.66.104.213.240.0,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.106.167.16,0,0,-54.0,2018-11-15,11:05:00,21.0,3.0,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.106.167.16,0,1,-50.0,2018-11-15,11:05:00,21.0,3.0,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.106.167.16,1,0,-79.0,2018-11-15,11:05:00,21.0,3.0,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.106.167.16,1,1,-74.0,2018-11-15,11:05:00,21.0,3.0,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.125.172.128,0,0,-37.0,2018-11-15,11:05:00,21.0,3.0,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.125.172.128,0,1,-36.0,2018-11-15,11:05:00,21.0,3.0,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.125.172.128,1,0,-48.0,2018-11-15,11:05:00,21.0,3.0,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.125.172.128,1,1,-56.0,2018-11-15,11:05:00,21.0,3.0,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.127.67.64,0,0,-86.0,2018-11-15,11:05:00,21.0,3.0,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.127.67.64,0,1,-86.0,2018-11-15,11:05:00,21.0,3.0,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.127.67.64,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.127.67.64,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.127.103.160,0,0,-85.0,2018-11-15,11:05:00,21.0,3.0,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.127.103.160,0,1,-85.0,2018-11-15,11:05:00,21.0,3.0,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.127.103.160,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,76
160.136.105.218.21.36,44.208.45.127.103.160,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,76
0.135.1.143.215.55,0.66.104.213.240.0,0,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,77
0.135.1.143.215.55,0.66.104.213.240.0,0,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,77
0.135.1.143.215.55,0.66.104.213.240.0,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,77
0.135.1.143.215.55,0.66.104.213.240.0,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-90.0,2018-11-27,11:05:00,1.0,6.0,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-96.0,2018-11-27,11:05:00,1.0,6.0,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.106.167.16,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.106.167.16,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-95.0,2018-11-27,11:05:00,1.0,6.0,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-94.0,2018-11-27,11:05:00,1.0,6.0,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.125.172.128,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.125.172.128,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.127.67.64,0,0,-97.0,2018-11-27,11:05:00,1.0,6.0,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.127.67.64,0,1,-92.0,2018-11-27,11:05:00,1.0,6.0,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.127.67.64,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.127.67.64,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-64.0,2018-11-27,11:05:00,1.0,6.0,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-76.0,2018-11-27,11:05:00,1.0,6.0,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.127.103.160,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,77
0.135.1.143.215.55,44.208.45.127.103.160,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,77
160.136.105.218.21.36,0.66.104.213.240.0,0,0,-95.0,2018-11-19,11:05:00,21.0,4.0,2018-11-19 11:05:00,77
160.136.105.218.21.36,0.66.104.213.240.0,0,1,-92.0,2018-11-19,11:05:00,21.0,4.0,2018-11-19 11:05:00,77
160.136.105.218.21.36,0.66.104.213.240.0,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,77
160.136.105.218.21.36,0.66.104.213.240.0,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.106.167.16,0,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.106.167.16,0,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.106.167.16,1,0,-87.0,2018-11-19,11:05:00,21.0,4.0,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.106.167.16,1,1,-76.0,2018-11-19,11:05:00,21.0,4.0,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.125.172.128,0,0,-36.0,2018-11-19,11:05:00,21.0,4.0,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.125.172.128,0,1,-35.0,2018-11-19,11:05:00,21.0,4.0,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.125.172.128,1,0,-49.0,2018-11-19,11:05:00,21.0,4.0,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.125.172.128,1,1,-40.0,2018-11-19,11:05:00,21.0,4.0,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.127.67.64,0,0,-81.0,2018-11-19,11:05:00,21.0,4.0,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.127.67.64,0,1,-93.0,2018-11-19,11:05:00,21.0,4.0,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.127.67.64,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.127.67.64,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.127.103.160,0,0,-81.0,2018-11-19,11:05:00,21.0,4.0,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.127.103.160,0,1,-80.0,2018-11-19,11:05:00,21.0,4.0,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.127.103.160,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,77
160.136.105.218.21.36,44.208.45.127.103.160,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,77
0.135.1.143.215.55,0.66.104.213.240.0,0,0,-101.0,2018-11-27,15:05:00,,,2018-11-27 15:05:00,78
0.135.1.143.215.55,0.66.104.213.240.0,0,1,-101.0,2018-11-27,15:05:00,,,2018-11-27 15:05:00,78
0.135.1.143.215.55,0.66.104.213.240.0,1,0,-101.0,2018-11-27,15:05:00,,,2018-11-27 15:05:00,78
0.135.1.143.215.55,0.66.104.213.240.0,1,1,-101.0,2018-11-27,15:05:00,,,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-88.0,2018-11-27,15:05:00,1.0,13.0,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-84.0,2018-11-27,15:05:00,1.0,13.0,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.106.167.16,1,0,-101.0,2018-11-27,15:05:00,,,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.106.167.16,1,1,-101.0,2018-11-27,15:05:00,,,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-94.0,2018-11-27,15:05:00,1.0,13.0,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-92.0,2018-11-27,15:05:00,1.0,13.0,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.125.172.128,1,0,-101.0,2018-11-27,15:05:00,,,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.125.172.128,1,1,-101.0,2018-11-27,15:05:00,,,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.127.67.64,0,0,-97.0,2018-11-27,15:05:00,1.0,13.0,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.127.67.64,0,1,-92.0,2018-11-27,15:05:00,1.0,13.0,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.127.67.64,1,0,-101.0,2018-11-27,15:05:00,,,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.127.67.64,1,1,-101.0,2018-11-27,15:05:00,,,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-62.0,2018-11-27,15:05:00,1.0,13.0,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-72.0,2018-11-27,15:05:00,1.0,13.0,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.127.103.160,1,0,-101.0,2018-11-27,15:05:00,,,2018-11-27 15:05:00,78
0.135.1.143.215.55,44.208.45.127.103.160,1,1,-101.0,2018-11-27,15:05:00,,,2018-11-27 15:05:00,78
160.136.105.218.21.36,0.66.104.213.240.0,0,0,-95.0,2018-11-27,11:05:00,21.0,5.0,2018-11-27 11:05:00,78
160.136.105.218.21.36,0.66.104.213.240.0,0,1,-97.0,2018-11-27,11:05:00,21.0,5.0,2018-11-27 11:05:00,78
160.136.105.218.21.36,0.66.104.213.240.0,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,78
160.136.105.218.21.36,0.66.104.213.240.0,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.106.167.16,0,0,-64.0,2018-11-27,11:05:00,21.0,5.0,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.106.167.16,0,1,-58.0,2018-11-27,11:05:00,21.0,5.0,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.106.167.16,1,0,-75.0,2018-11-27,11:05:00,21.0,5.0,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.106.167.16,1,1,-68.0,2018-11-27,11:05:00,21.0,5.0,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.125.172.128,0,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.125.172.128,0,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.125.172.128,1,0,-61.0,2018-11-27,11:05:00,21.0,5.0,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.125.172.128,1,1,-61.0,2018-11-27,11:05:00,21.0,5.0,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.127.67.64,0,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.127.67.64,0,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.127.67.64,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.127.67.64,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.127.103.160,0,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.127.103.160,0,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.127.103.160,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,78
160.136.105.218.21.36,44.208.45.127.103.160,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,78
216.252.147.127.63.210,0.66.104.213.240.0,0,0,-55.0,2018-11-15,15:05:00,44.0,21.0,2018-11-15 15:05:00,78
216.252.147.127.63.210,0.66.104.213.240.0,0,1,-51.0,2018-11-15,15:05:00,44.0,21.0,2018-11-15 15:05:00,78
216.252.147.127.63.210,0.66.104.213.240.0,1,0,-58.0,2018-11-15,15:05:00,44.0,21.0,2018-11-15 15:05:00,78
216.252.147.127.63.210,0.66.104.213.240.0,1,1,-61.0,2018-11-15,15:05:00,44.0,21.0,2018-11-15 15:05:00,78
216.252.147.127.63.210,44.208.45.106.167.16,0,0,-95.0,2018-11-15,15:05:00,44.0,21.0,2018-11-15 15:05:00,78
216.252.147.127.63.210,44.208.45.106.167.16,0,1,-97.0,2018-11-15,15:05:00,44.0,21.0,2018-11-15 15:05:00,78
216.252.147.127.63.210,44.208.45.106.167.16,1,0,-49.0,2018-11-15,15:05:00,44.0,21.0,2018-11-15 15:05:00,78
216.252.147.127.63.210,44.208.45.106.167.16,1,1,-57.0,2018-11-15,15:05:00,44.0,21.0,2018-11-15 15:05:00,78
216.252.147.127.63.210,44.208.45.125.172.128,0,0,-93.0,2018-11-15,15:05:00,44.0,21.0,2018-11-15 15:05:00,78
216.252.147.127.63.210,44.208.45.125.172.128,0,1,-94.0,2018-11-15,15:05:00,44.0,21.0,2018-11-15 15:05:00,78
